Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
1000083;core;1000083;22;['sd/source/ui/framework/factories/PresentationFactory.cxx'];core;closed
1000083;core;1000083;22;['chart2/source/controller/main/UndoActions.cxx', 'chart2/source/controller/main/UndoActions.hxx'];core;closed
1000083;core;1000083;21;['chart2/source/inc/PopupRequest.hxx', 'chart2/source/tools/PopupRequest.cxx'];core;closed
1000083;core;1000083;27;['chart2/source/inc/RangeHighlighter.hxx', 'chart2/source/tools/RangeHighlighter.cxx'];core;closed
1000083;core;1000083;17;['include/sfx2/sidebar/Theme.hxx', 'sfx2/source/sidebar/DeckLayouter.cxx', 'sfx2/source/sidebar/TabBar.cxx', 'sfx2/source/sidebar/Theme.cxx'];core;closed
1000083;core;1000083;15;['include/svx/sidebar/SelectionChangeHandler.hxx', 'svx/source/sidebar/SelectionChangeHandler.cxx'];core;closed
1000083;core;1000083;14;['sd/source/ui/framework/module/CenterViewFocusModule.cxx', 'sd/source/ui/framework/module/CenterViewFocusModule.hxx'];core;closed
1001316;help;1000059;14;['source/text/swriter/01/04120221.xhp', 'source/text/swriter/01/04120222.xhp', 'source/text/swriter/01/04120223.xhp', 'source/text/swriter/01/04120224.xhp', 'source/text/swriter/01/04120225.xhp', 'source/text/swriter/01/04120226.xhp', 'source/text/swriter/01/04120227.xhp'];help;closed
1001316;help;1000059;12;['source/text/swriter/01/04120221.xhp', 'source/text/swriter/01/04120222.xhp', 'source/text/swriter/01/04120223.xhp', 'source/text/swriter/01/04120224.xhp', 'source/text/swriter/01/04120225.xhp', 'source/text/swriter/01/04120226.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/06120000.xhp', 'source/text/swriter/01/06990000.xhp'];help;closed
1001316;help;1000059;4;['source/text/shared/01/01160000.xhp', 'source/text/swriter/01/01160400.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/04070000.xhp', 'source/text/swriter/01/04070100.xhp'];help;closed
1001316;help;1000059;8;['source/text/swriter/00/00000406.xhp', 'source/text/swriter/01/06200000.xhp', 'source/text/swriter/01/06990000.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/04020000.xhp', 'source/text/swriter/01/04020100.xhp'];help;closed
1001316;help;1000059;8;['source/text/swriter/00/00000405.xhp', 'source/text/swriter/01/05040000.xhp', 'source/text/swriter/01/05040600.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/04120300.xhp', 'source/text/swriter/guide/indices_literature.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/04120213.xhp', 'source/text/swriter/01/04120214.xhp'];help;closed
1001316;help;1000059;14;['source/text/swriter/01/04120211.xhp', 'source/text/swriter/01/04120212.xhp', 'source/text/swriter/01/04120213.xhp', 'source/text/swriter/01/04120214.xhp', 'source/text/swriter/01/04120215.xhp', 'source/text/swriter/01/04120216.xhp', 'source/text/swriter/01/04120217.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/04120211.xhp', 'source/text/swriter/01/04120215.xhp'];help;closed
1001316;help;1000059;10;['source/text/swriter/00/00000405.xhp', 'source/text/swriter/01/04130000.xhp', 'source/text/swriter/01/05060200.xhp', 'source/text/swriter/main0105.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/06160000.xhp', 'source/text/swriter/01/06990000.xhp'];help;closed
1001316;help;1000059;4;['source/text/swriter/01/05190000.xhp', 'source/text/swriter/main0110.xhp'];help;closed
1000135;core;1000135;19;['writerfilter/inc/dmapper/resourcemodel.hxx', 'writerfilter/source/dmapper/DomainMapper.cxx', 'writerfilter/source/dmapper/DomainMapper.hxx', 'writerfilter/source/dmapper/DomainMapper_Impl.cxx', 'writerfilter/source/dmapper/DomainMapper_Impl.hxx', 'writerfilter/source/dmapper/LoggedResources.hxx'];core;closed
1001306;core;1002181;29;['writerfilter/inc/dmapper/resourcemodel.hxx', 'writerfilter/source/dmapper/DomainMapper.cxx', 'writerfilter/source/dmapper/DomainMapper.hxx', 'writerfilter/source/dmapper/DomainMapper_Impl.cxx', 'writerfilter/source/dmapper/DomainMapper_Impl.hxx', 'writerfilter/source/dmapper/LoggedResources.hxx'];core;new
1000994;core;1000994;28;['sfx2/source/appl/shutdowniconw32.cxx'];core;closed
1000664;core;1000664;3;['sw/source/uibase/docvw/AnnotationWin2.cxx'];core;closed
