Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
1726055;freeCodeCamp/open-api;1884376;2;['serverless.yml'];freeCodeCamp/open-api;2018-05-09T02:20:11Z;closed
1726055;freeCodeCamp/open-api;18572518;2;['serverless.yml'];freeCodeCamp/open-api;2018-05-09T02:20:11Z;closed
1726055;freeCodeCamp/open-api;1884376;4;['serverless.yml'];freeCodeCamp/open-api;2018-05-09T01:24:11Z;closed
1726055;freeCodeCamp/open-api;18572518;4;['serverless.yml'];freeCodeCamp/open-api;2018-05-09T01:24:11Z;closed
1726055;freeCodeCamp/open-api;1884376;5;['package.json', 'sample.env'];freeCodeCamp/open-api;2018-05-08T23:36:14Z;closed
1726055;freeCodeCamp/open-api;18572518;5;['package.json', 'sample.env'];freeCodeCamp/open-api;2018-05-08T23:36:14Z;closed
1726055;freeCodeCamp/open-api;18572518;1;['src/auth/auth0.js'];freeCodeCamp/open-api;2018-05-08T22:47:39Z;closed
1726055;freeCodeCamp/open-api;1884376;0;['src/graphql/resolvers/directives.test.js'];freeCodeCamp/open-api;2018-05-08T22:48:12Z;closed
1726055;freeCodeCamp/open-api;18572518;0;['src/graphql/resolvers/directives.test.js'];freeCodeCamp/open-api;2018-05-08T22:48:12Z;closed
1726055;freeCodeCamp/open-api;1884376;5;['.github/ISSUE_TEMPLATE/Bug_report.md'];freeCodeCamp/open-api;2018-05-08T23:11:07Z;closed
1726055;freeCodeCamp/open-api;1884376;33;['test/integration/__snapshots__/userFlow.test.js.snap', 'test/integration/userFlow.test.js'];freeCodeCamp/open-api;2018-05-09T22:47:23Z;closed
1726055;freeCodeCamp/open-api;18572518;33;['test/integration/__snapshots__/userFlow.test.js.snap', 'test/integration/userFlow.test.js'];freeCodeCamp/open-api;2018-05-09T22:47:23Z;closed
1726055;freeCodeCamp/open-api;1884376;3;['sample.env'];freeCodeCamp/open-api;2018-05-08T23:11:57Z;closed
1726055;freeCodeCamp/open-api;18572518;3;['sample.env'];freeCodeCamp/open-api;2018-05-08T23:11:57Z;closed
1726055;freeCodeCamp/open-api;1884376;12;['package.json', 'yarn.lock'];freeCodeCamp/open-api;2018-05-08T22:00:32Z;closed
1726055;freeCodeCamp/open-api;18572518;12;['package.json', 'yarn.lock'];freeCodeCamp/open-api;2018-05-08T22:00:32Z;closed
1726055;freeCodeCamp/open-api;18572518;2;['src/graphql/typeDefs/User/query.js'];freeCodeCamp/open-api;2018-05-08T21:59:59Z;closed
1726055;freeCodeCamp/open-api;18572518;5;['sample.env', 'package.json', 'scripts/generateHeader.js'];freeCodeCamp/open-api;2018-05-08T21:59:06Z;closed
1726055;freeCodeCamp/open-api;1884376;131;['sample.env', '.github/ISSUE_TEMPLATE/Bug_report.md', '.github/ISSUE_TEMPLATE/Feature_request.md', '.github/ISSUE_TEMPLATE/share_playground.png', 'package.json', 'sample.env', 'scripts/generateHeader.js', 'serverless.yml', 'src/auth/auth0.js', 'src/graphql/resolvers/directives.test.js', 'src/graphql/typeDefs/User/query.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'test/integration/userFlow.test.js', 'yarn.lock'];freeCodeCamp/open-api;2018-05-09T22:55:30Z;closed
1726055;freeCodeCamp/open-api;18572518;131;['sample.env', '.github/ISSUE_TEMPLATE/Bug_report.md', '.github/ISSUE_TEMPLATE/Feature_request.md', '.github/ISSUE_TEMPLATE/share_playground.png', 'package.json', 'sample.env', 'scripts/generateHeader.js', 'serverless.yml', 'src/auth/auth0.js', 'src/graphql/resolvers/directives.test.js', 'src/graphql/typeDefs/User/query.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'test/integration/userFlow.test.js', 'yarn.lock'];freeCodeCamp/open-api;2018-05-09T22:55:30Z;closed
1726055;freeCodeCamp/open-api;1884376;97;['.github/CONTRIBUTING.md', '.github/CONTRIBUTING.md', 'README.md'];freeCodeCamp/open-api;2018-05-10T23:09:03Z;closed
1726055;freeCodeCamp/open-api;18572518;97;['.github/CONTRIBUTING.md', '.github/CONTRIBUTING.md', 'README.md'];freeCodeCamp/open-api;2018-05-10T23:09:03Z;closed
1726055;freeCodeCamp/open-api;1884376;41;['.github/ISSUE_TEMPLATE/Bug_report.md', '.github/ISSUE_TEMPLATE/Feature_request.md', '.github/ISSUE_TEMPLATE/share_playground.png'];freeCodeCamp/open-api;2018-05-08T03:59:29Z;closed
1726055;freeCodeCamp/open-api;1884376;35;['.travis.yml'];freeCodeCamp/open-api;2018-05-04T04:36:58Z;closed
1726055;freeCodeCamp/open-api;18572518;35;['.travis.yml'];freeCodeCamp/open-api;2018-05-04T04:36:58Z;closed
1726055;freeCodeCamp/open-api;1884376;1;['.travis.yml'];freeCodeCamp/open-api;2018-05-04T02:08:12Z;closed
1726055;freeCodeCamp/open-api;18572518;1;['.travis.yml'];freeCodeCamp/open-api;2018-05-04T02:08:12Z;closed
1726055;freeCodeCamp/open-api;1884376;11;['package.json', 'serverless.yml', 'yarn.lock'];freeCodeCamp/open-api;2018-05-04T01:26:22Z;closed
1726055;freeCodeCamp/open-api;18572518;11;['package.json', 'serverless.yml', 'yarn.lock'];freeCodeCamp/open-api;2018-05-04T01:26:22Z;closed
1726055;freeCodeCamp/open-api;1884376;7;['package.json', 'yarn.lock'];freeCodeCamp/open-api;2018-05-04T00:00:30Z;closed
1726055;freeCodeCamp/open-api;18572518;7;['package.json', 'yarn.lock'];freeCodeCamp/open-api;2018-05-04T00:00:30Z;closed
1726055;freeCodeCamp/open-api;1884376;4;['.travis.yml', 'serverless.yml'];freeCodeCamp/open-api;2018-05-03T23:29:08Z;closed
