Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
1000127;voltha-go;1000056;36;['rw_core/core/device/logical_agent.go', 'rw_core/core/device/logical_agent_meter.go', 'rw_core/core/device/logical_manager.go', 'rw_core/core/device/manager_state_callback.go'];voltha-go;closed
1000127;voltha-go;1000127;36;['rw_core/core/device/logical_agent.go', 'rw_core/core/device/logical_agent_meter.go', 'rw_core/core/device/logical_manager.go', 'rw_core/core/device/manager_state_callback.go'];voltha-go;closed
1000127;voltha-system-tests;1000116;35;['libraries/utils.robot', 'tests/dt-workflow/Voltha_DT_FailureScenarios.robot', 'tests/dt-workflow/Voltha_DT_PODTests.robot', 'tests/functional/Voltha_PODTests.robot', 'tests/tt-workflow/Voltha_TT_MultiTcontTests.robot', 'tests/tt-workflow/Voltha_TT_PODTests.robot'];voltha-system-tests;closed
1000127;voltha-system-tests;1000127;35;['libraries/utils.robot', 'tests/dt-workflow/Voltha_DT_FailureScenarios.robot', 'tests/dt-workflow/Voltha_DT_PODTests.robot', 'tests/functional/Voltha_PODTests.robot', 'tests/tt-workflow/Voltha_TT_MultiTcontTests.robot', 'tests/tt-workflow/Voltha_TT_PODTests.robot'];voltha-system-tests;closed
1000671;voltha-openonu-adapter-go;1000643;21;['VERSION', 'internal/pkg/core/device_handler.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go'];voltha-openonu-adapter-go;closed
1000671;voltha-openonu-adapter-go;1000116;21;['VERSION', 'internal/pkg/core/device_handler.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go'];voltha-openonu-adapter-go;closed
1000671;voltha-openonu-adapter-go;1000666;21;['VERSION', 'internal/pkg/core/device_handler.go', 'internal/pkg/mib/mib_sync.go', 'internal/pkg/mib/onu_device_entry.go'];voltha-openonu-adapter-go;closed
1000007;voltha-system-tests;1000741;2;['tests/functional/Voltha_FailureScenarios.robot'];voltha-system-tests;closed
1000007;voltha-system-tests;1000116;2;['tests/functional/Voltha_FailureScenarios.robot'];voltha-system-tests;closed
1000741;pod-configs;1000741;2;['deployment-configs/tucson-pod-DT.yaml', 'deployment-configs/tucson-pod.yaml'];pod-configs;closed
1000741;pod-configs;1000127;2;['deployment-configs/tucson-pod-DT.yaml', 'deployment-configs/tucson-pod.yaml'];pod-configs;closed
1000007;ci-management;1000007;2;['jjb/voltha-e2e.yaml'];ci-management;closed
1000007;voltha-system-tests;1000643;14;['jjb/voltha-e2e.yaml'];voltha-system-tests;new
1000007;voltha-system-tests;1000064;14;['jjb/voltha-e2e.yaml'];voltha-system-tests;new
1000007;voltha-system-tests;1000741;14;['jjb/voltha-e2e.yaml'];voltha-system-tests;new
1000007;voltha-system-tests;1000116;14;['jjb/voltha-e2e.yaml'];voltha-system-tests;new
1000007;voltha-system-tests;1000025;14;['jjb/voltha-e2e.yaml'];voltha-system-tests;new
1000007;voltha-system-tests;1000127;14;['jjb/voltha-e2e.yaml'];voltha-system-tests;new
1000741;voltha-system-tests;1000741;3;['tests/dt-workflow/Voltha_DT_PODTests.robot'];voltha-system-tests;closed
1000741;voltha-system-tests;1000127;3;['tests/dt-workflow/Voltha_DT_PODTests.robot'];voltha-system-tests;closed
1000007;voltha-onos;1000007;2;['VERSION'];voltha-onos;closed
1000007;olt;1000007;311;['impl/src/main/java/org/opencord/olt/impl/OltFlowService.java', 'impl/src/test/java/org/opencord/olt/impl/OltFlowServiceTest.java'];olt;closed
1000007;olt;1000116;311;['impl/src/main/java/org/opencord/olt/impl/OltFlowService.java', 'impl/src/test/java/org/opencord/olt/impl/OltFlowServiceTest.java'];olt;closed
1000643;voltha-system-tests;1000741;218;['libraries/onos.robot', 'libraries/onu_utilities.robot', 'tests/openonu-go-adapter/Voltha_ONUReconcileTests.robot'];voltha-system-tests;closed
1000643;voltha-system-tests;1000116;218;['libraries/onos.robot', 'libraries/onu_utilities.robot', 'tests/openonu-go-adapter/Voltha_ONUReconcileTests.robot'];voltha-system-tests;closed
